c_billable,b_billable,gend_female,num_kids,age,r_white
-2,6,0,1,39,0
-1,6,1,2,41,0
-2,3,0,0,56,1
0,6,1,0,51,1
2,2,0,2,48,1
0,1,0,0,64,1
2,8,0,0,40,1
8,6,0,2,37,1
-3,4,0,3,43,1
-2,6,0,0,79,1
0,6,0,1,43,1
1,7,1,0,53,1
0.5,7.5,1,0,31,1
0,5,0,0,58,1
2,4,1,0,41,1
0,5,1,0,33,1
0,6,0,2,54,1
1,4,1,0,56,1
2,4,0,0,64,1
1,8,0,0,75,1
3,4,0,0,43,1
2,2,1,0,50,0
-3,4,0,1,52,1
1,4,1,0,52,1
0,8,0,1,40,0
0,3,1,0,31,1
0,3,0,0,63,1
2,5,0,2,44,1
-1,2,1,0,44,1
0,7,0,0,52,1
-3,4,1,3,40,1
-2,6,0,0,44,0
-2,5,0,2,41,1
0,1,0,0,40,0
1,1,0,0,51,1
-2,5,0,2,54,1
-3,4,1,1,50,1
-7,10,0,3,41,1
0.6000000238418579,7,0,2,48,1
-2,5,1,1,35,1
0,12,0,0,60,1
-2,3,0,2,54,1
1,5,1,0,62,0
0,8,0,0,67,1
-2,6,1,2,47,1
-2,2,1,1,40,1
0,4,0,1,NA,1
-3,3,1,1,43,1
-3,5,0,0,63,1
-1,9,0,2,47,1
-6,6,1,1,34,1
-2,6,1,0,30,1
-2,2,0,0,50,0
2,8,1,2,49,1
0,6,0,0,37,1
-1,6,0,1,31,0
0,7,0,1,51,1
-2,3,1,2,47,1
2,3,1,0,47,1
0,3,0,0,30,1
1,5,1,0,49,1
-1,3,0,0,49,1
-2,6,1,1,44,1
0,3,0,1,56,0
1,6,0,0,39,1
0,2,0,1,46,1
-3,5,0,0,43,1
-2,3,0,0,39,1
-3,6,0,2,38,1
-3,6,0,2,39,1
0,6,0,0,38,1
-2.5,6.5,1,1,40,1
0,4,0,0,73,1
-3,9,1,0,77,1
-2,8,1,0,56,1
1,5,1,0,54,1
1,3,0,0,60,1
0,7,1,0,33,1
0,8,1,1,44,1
2,7,1,0,59,1
-4,8,1,1,36,1
0,8,0,0,60,0
-5,7,0,0,60,1
-2,7,0,0,62,1
-2,6,0,0,52,1
-1,4,0,2,40,1
0,4,0,0,34,1
0,7,0,0,30,1
-1,8,0,0,66,1
0,6,1,1,32,1
-3,8,1,1,38,1
1.5,1,0,0,60,1
-4,7,1,1,50,1
1,4,0,0,60,1
1,8,1,0,44,1
-3,5,0,1,43,0
-5,6,1,2,38,1
-1,3,0,1,47,1
-1,3,0,0,86,1
0,6,0,0,57,1
-2,8,1,0,62,1
1,9,0,0,50,0
1,7,0,0,44,0
-2,6,0,0,77,1
0,4,0,0,60,1
4,4,1,1,52,1
-1,8,0,0,39,0
-1,2,1,0,40,1
-1,3,1,0,54,0
1,1,0,0,72,1
-1,3,0,2,49,1
0,6,1,0,54,1
0,8,0,0,49,1
-2,7,0,0,38,0
0,6,1,0,35,1
-2,5,1,2,40,1
1,6,1,2,46,1
3,7,0,0,37,0
-4,4,1,1,48,1
0,6,1,1,NA,1
0,6,0,2,45,1
-1,5,0,2,47,1
1,5,0,0,70,1
2,6,1,0,33,1
-2,6,0,1,54,1
-3,6,0,2,47,1
0,10,1,1,38,1
4,3,1,1,43,1
-1,3,1,3,37,1
-5,6,1,0,41,0
0,0,0,0,81,1
0,2,1,2,43,1
-2,8,1,0,33,1
-0.30000001192092896,6,0,0,64,1
0,6,0,0,38,1
-2,3,0,0,66,1
-5.5,6,0,0,68,0
-3,6,1,2,36,1
1,4,0,0,33,1
-3,6,0,2,40,1
0,4,0,0,31,1
-1,2,0,1,42,1
-2,7,1,2,55,1
0.5,8.5,0,0,49,1
-1,3,1,0,48,0
-0.5,4.5,1,1,42,1
0,3,0,1,54,1
-2,6,1,1,41,1
-2,3.5,1,1,31,1
-3,8,0,0,39,0
1,2,0,0,67,1
-2,2,0,3,53,1
-1,5,0,3,51,0
-3,4,1,0,50,1
2,3,1,0,34,1
1,5,1,0,34,1
-1,1,1,0,37,1
-4,8,0,1,74,0
2,3,0,0,34,0
-2,4,0,0,57,1
2,6,0,0,67,1
1,3,0,2,45,1
0,5,0,1,55,1
-1,3,1,2,35,1
0,4,0,0,73,1
0,6,0,0,84,1
-4,8,0,0,88,1
2,5,0,0,42,1
-3,4,1,2,46,1
0,4,1,2,54,1
-3,5,1,0,57,1
-4,5,0,0,58,0
-2,4,0,2,40,1
1,6,0,0,54,0
0,3,0,1,49,1
-1,8,0,0,52,1
2,6,1,0,36,0
-1,4,0,2,50,1
0,0,0,0,36,1
0,7,0,0,NA,0
-2,8,1,1,48,1
-4,8,0,2,55,1
0,10,1,0,44,1
-2,4,0,0,36,0
2,2,0,2,35,1
-2,3,1,0,63,1
-3,4,1,0,35,1
-3,4,0,2,52,1
2,8,0,0,67,1
0,6,0,0,47,0
-2,4,0,0,65,1
2,8,0,0,78,1
-1,4,1,1,34,1
0,7,0,0,63,1
-4,6,1,2,36,1
0,6,0,0,70,1
0,8,1,0,31,0
0,4,0,2,37,1
2,5,1,0,57,1
1,3,1,1,32,1
-1,5,1,2,42,1
1,4,0,3,57,1
-1,3,0,2,48,1
-2,4,1,0,34,1
0,7,1,0,NA,0
2,8,1,0,28,1
-1,4,0,0,35,1
0,4,1,2,35,1
-2.6500000953674316,4.5,1,2,37,1
0,3,0,1,55,0
-3,4,0,3,66,0
-2,3,1,1,38,1
-3,9,1,1,38,1
-1,5,0,2,61,1
-4,5,0,1,49,1
-1,4,0,0,74,1
-2,6,0,0,38,1
1,3,1,0,NA,1
-0.5,2,0,1,57,1
-4,6,0,0,34,1
1,4,0,0,60,0
1,3,0,0,62,1
-3,6,0,1,41,1
0.5,2.5,1,0,46,1
1,6,1,0,41,0
2,4,1,1,28,1
2,8,0,0,55,1
-4,7,1,2,38,1
-2,8,1,0,41,0
0,8,1,0,33,0
0,8,0,2,55,1
0,4,0,2,71,1
2,4,0,0,62,0
-2,8,1,0,48,0
0,8,0,0,63,1
-3,4,0,0,43,0
-3,5,1,0,32,0
-2,5,0,0,55,1
-3,5,0,2,41,1
0,8,0,0,54,0
-3,6,0,0,49,1
-1,2,0,2,41,1
-1,2,1,2,46,1
1,2,1,2,51,1
-2,3,1,1,39,1
0,6,0,0,45,1
-2,3,0,1,53,1
1,8,1,0,52,1
0,5,1,0,67,1
-2,4,0,0,54,1
-1,2,0,2,49,1
-1,9,0,0,48,0
0,3,0,1,54,1
0,4,0,2,52,1
2,6,1,1,54,1
-3,6,1,2,35,1
2,9,0,0,44,1
2,3,0,0,75,0
0,1,0,2,53,1
-4,4,1,2,36,1
-2,6,0,0,70,0
-3,4,0,3,33,1
-3,6,1,1,38,1
-1,3,1,0,59,0
-1,1,1,0,31,1
1,7,1,0,59,1
2,7,0,2,39,1
-1,8,0,0,38,1
-2.5,3,0,3,40,1
2,3,0,0,63,1
-1,3,0,0,63,1
-3,4,1,2,47,1
0,5,1,0,32,1
-2,5,0,0,61,1
4,2,0,0,37,1
-1,2,1,0,67,1
-1.5,2,1,2,40,0
-3,3,1,1,53,1
-3,7,0,2,44,1
2,4,0,0,32,1
-3,4,1,1,30,0
-2,8,1,0,63,1
3,2,1,1,49,1
0,8,0,0,36,0
-1,8,0,1,56,1
0,4,0,0,43,1
0,10,0,1,50,0
-2,7,0,0,72,1
-2,6,1,2,38,1
-2,8,0,0,43,1
-3,6,1,1,50,1
2,2,0,0,36,1
0,9,0,0,50,0
2,1,0,0,51,1
-4,6,0,2,33,0
0,8,0,1,52,1
-4,10,1,2,38,1
2,7,0,0,64,1
0,2,0,2,40,1
1,2,1,0,37,0
1,4,1,2,45,1
1,5,1,0,32,1
-1,4,1,2,44,0
2,3,0,0,54,0
0,6,0,0,66,1
6,1,0,0,31,1
0.5,0.5,0,0,52,1
-1,5,1,2,41,1
-4,6,0,0,70,1
-2,6,1,3,37,1
-3,6,0,0,40,0
-2,8,0,1,60,0
-1,3,0,0,48,1
-4,8,1,0,59,0
0,5,1,0,40,1
0,3,0,2,56,0
1,4,0,0,66,1
-4,4,1,2,52,1
-1,2,1,1,37,0
2,8,0,0,45,0
0,9,0,0,35,0
-2,6,1,1,39,1
-2,6,0,0,49,1
-2,7,0,0,60,0
-4,8,1,0,38,1
2,6,0,0,69,1
2,7,0,0,57,1
2,8,0,0,72,1
1,2,0,1,34,0
-2,4,1,0,33,1
2,4,0,1,54,0
-2,2,0,0,45,1
-3,6,0,2,41,1
0,6,1,3,49,1
-3.5,4,1,1,47,1
1,5,1,0,36,1
0,7,0,0,72,1
0,5,0,1,40,1
0,8,0,3,42,0
-1,5,0,2,51,1
-2,5,0,3,47,0
1,5,0,0,41,1
-1,3,0,0,34,1
-1,2,1,0,64,1
-1,4,0,0,40,0
-2,8,0,0,45,1
2,2,0,3,51,1
-3,6,0,1,35,0
1,6,1,2,59,1
-3,5,1,2,36,1
-5,6,1,0,57,1
3,2.5,0,2,48,1
2,8,0,1,43,0
0,8.4,1,0,NA,1
0,4,0,0,75,1
2,10,1,0,49,1
-4,6,0,1,32,0
-1,7,1,0,66,1
-1,5,0,0,42,1
1,2,0,0,59,1
-2,2,1,2,32,1
-3,6,0,0,55,1
1,2,0,2,40,1
-6,7,1,1,39,1
0,8,1,1,46,0
2,10,1,0,41,1
1,8,1,0,36,1
0,10,0,0,76,1
1,3,0,2,45,1
-3,3.5,0,2,35,1
-1,2,0,0,40,0
0,3.5,0,0,51,1
2,7,1,0,30,0
-4,6,0,0,45,1
3,9,1,0,49,1
0,2,0,1,54,0
-2,8,0,1,40,1
0.5,7,1,3,42,1
0,4,0,2,48,0
3,5,0,1,47,0
0,4,0,1,35,1
0,2,0,2,47,1
1,2,1,0,54,1
1,4,0,2,55,1
-2,6,0,0,57,1
-1,4,0,1,45,1
0,6,0,0,62,1
1,5,0,1,33,1
-4,8,1,0,50,0
-2,4,0,2,39,1
-2,7,1,2,33,1
-1,9,1,0,53,1
0,5,0,0,49,0
0,8,1,0,33,1
-2,7,1,2,42,1
-4,5,1,2,48,1
-2,6,1,1,46,1
0,6,0,1,49,1
-2,2,1,1,39,1
-3,8,1,1,50,1
-1,8,1,0,32,1
-1.5,2,0,0,48,0
1,4,0,0,34,0
-1,4,1,2,36,1
1,3,0,3,54,1
-2,5,1,0,74,1
-3,7,1,0,52,0
1,4,0,2,53,0
0,8,0,1,54,1
-4,8,0,0,36,1
2,8,1,0,34,1
1,4,1,0,33,1
-3,8,1,0,53,0
0,5,1,0,33,0
-5,5,0,0,46,0
1,5,1,1,46,1
-2,5,0,2,43,0
-3,6,1,1,37,1
-1,6,1,2,55,1
0,5,0,0,38,1
0,5,0,2,59,1
0,5,0,1,46,1
1,5,0,2,42,0
0,6,0,0,66,1
-2,8,1,0,37,1
-1.5,3,1,2,50,1
2,3,0,0,69,1
0,4,0,0,49,0
5,5,0,0,NA,0
0,9,0,0,38,1
0,7,0,1,60,0
3,6,0,1,58,1
-5,5,1,3,52,1
-2,4,0,3,44,1
2,4,0,0,33,1
3,7,0,1,50,0
-1.5,6.5,0,0,47,0
0,9,0,1,57,1
-1,5,1,0,32,0
1,7,1,0,31,1
0,4,0,0,43,1
2,2,1,0,36,1
1,8,0,2,48,1
-3,9,0,0,67,1
1,3,0,1,53,1
3,7,1,2,58,1
0,8,0,0,72,1
-1,5,0,2,34,1
-7,10,1,1,51,1
0,5,0,2,47,0
-1,3,1,1,36,1
-1,5,0,2,52,1
0,2,0,0,75,0
-1,4,1,1,45,1
-2,10,0,2,60,1
-1,5,1,0,30,1
-2,6,0,0,29,1
-2,7,0,0,45,0
-5,10,0,3,39,0
0,0.5,1,2,38,1
-2,6,1,0,37,1
0,5,0,2,48,1
-1,2,0,0,58,1
-2,3,0,2,42,1
2,3,0,0,47,1
0,4,1,1,54,1
-2,8,1,3,47,1
-1,2,1,0,55,1
-1,5,0,1,46,1
-2,8,1,2,46,1
-1,1,0,0,65,1
0,2,0,0,70,0
-1,4,1,1,48,1
2,6,0,3,53,1
0,8,0,1,57,0
0,7,1,0,64,1
-1,6,1,0,NA,0
3,5,0,0,NA,1
-0.5,7.5,1,0,37,1
-4,6,0,0,51,1
-2,6,0,2,50,1
-2,8,0,0,65,0
-1,3,1,3,48,1
-2,2,1,0,35,1
1,6,1,1,45,1
-3,5,1,1,41,0
-3,3,1,1,48,1
4,3,1,0,53,1
0,5,0,0,52,1
0,6,1,1,50,1
-1,2,1,3,45,1
2,6,1,0,29,1
1,8,0,0,47,0
2,2,0,1,67,1
1,4,0,1,40,1
-2,4,1,2,41,1
3,10,0,0,37,0
-5,5,0,0,66,1
-1.75,2,1,2,43,1
-2,2,1,2,40,0
-3,5,0,2,44,1
-4,4,1,0,38,0
2,3,0,0,57,1
-1,4,0,0,56,1
-1,9,0,2,48,1
-2,4,0,0,60,1
2,6,1,2,50,1
0,4,0,0,55,1
-4,4,1,2,37,1
-3,7,1,0,34,1
-5,7,1,1,39,0
4,4,0,0,50,0
-1,8,1,0,35,0
0,4,0,1,33,1
0,6,0,1,58,1
-4,8,0,0,60,1
-3,5,0,2,58,0
1,4,0,0,63,1
2,5,1,0,NA,0
0,4,1,0,38,1
0,9,0,0,29,0
2,5,0,2,49,1
0,7,0,2,46,0
-1,4,1,0,63,1
1,4,0,0,60,1
-3,5,1,0,49,1
0,2,0,0,33,1
2,6,0,0,37,0
-2,8,1,0,34,0
-0.5,1,0,0,54,1
-1,7,0,0,63,0
2,8,0,0,60,0
0,6,1,0,69,1
0,8,1,0,48,1
-2,3,0,3,38,1
0,8,0,0,34,1
0,6,0,0,32,1
0,8,0,3,60,1
1,7,1,0,29,1
1,6,0,0,62,0
1,6,0,0,43,0
2,5,0,0,28,1
0,1,1,2,53,1
-3,3,1,0,37,1
1,8,0,1,62,1
-2,6,0,1,44,1
1,6,0,0,31,1
-2,8,1,0,32,1
3,4,1,0,57,1
-1,6,0,0,58,1
1,5,0,0,50,1
1,3,0,1,42,0
-2,6,1,2,47,1
0,8,0,0,25,1
0,2,0,2,40,1
1,5,1,0,74,1
-2,6,1,2,52,1
-5,10,1,0,29,1
-3,4,0,1,70,1
-3,4,1,0,57,1
-2,4,0,1,34,0
0,1,0,2,43,0
-3,6,0,2,37,0
0,12,0,2,45,0
0,8,0,0,54,0
0,2,0,0,73,1
0,2,1,0,45,1
0,3,1,1,63,1
2,5,1,1,39,1
0,3,0,0,37,1
4,8,1,2,47,0
0,2,0,0,71,1
-6,8,0,0,41,0
-2,4,1,2,42,1
0,8,1,0,47,1
2,6,0,0,44,0
0,4,1,1,46,1
0,6,1,3,41,1
-4,10,0,0,41,0
-5,8,0,2,50,1
-2,7,0,0,44,0
0,3.5,1,0,38,1
-2.5,9,1,0,29,1
-1,2,0,0,64,1
2,7,0,0,47,0
2,6,1,2,44,1
0,6,0,1,67,1
-2,6,0,2,47,1
-2,5,0,1,44,0
2,2,1,0,52,1
0,7,0,1,47,0
2,4,0,0,38,1
4,2,1,1,58,1
-3,5,0,0,52,1
-3,5,1,3,48,1
1,8,0,0,34,1
-2,4,0,0,38,0
-1,2,1,0,58,1
-0.5,0.5,1,2,48,1
-1,1,1,2,41,1
-1,2,0,0,74,1
-3,4,0,0,50,1
0,9,1,0,59,0
1,8,0,2,55,0
-1,5,1,1,43,1
-2,5,0,2,37,1
0,4,1,0,49,1
-4,8,0,1,52,0
-4,8,0,0,32,0
-3,5,1,2,39,1
-6,8,0,2,42,1
-2.5,3,0,1,42,1
1,2,1,1,59,1
-2,2,1,0,43,1
-4,8,1,3,40,0
-1,2,0,0,65,1
1.5,2.5,1,2,40,1
-1,4,1,1,38,1
-2,3,0,0,74,1
-3,6,1,1,47,1
-3,5,1,1,54,1
-3,5,1,0,NA,1
0,4,0,0,76,1
0,4,0,0,63,0
-2,6,1,2,49,0
0,5,1,1,34,1
0,6,0,0,43,1
-4,8,0,3,48,0
-1.5,2,1,1,35,1
1,5,0,2,51,1
-1,2,0,1,54,1
0,8,0,0,32,1
0,8,1,0,NA,0
-0.5,1,1,0,39,1
1,4,1,2,40,1
-1,7,1,0,67,1
1,8,0,0,62,1
-3,6,1,2,NA,0
-1,3,0,2,42,1
0,6,1,0,53,0
1,3,0,0,49,0
0,7,0,0,38,1
-4,9,1,0,31,1
0,2,0,0,40,1
1,7,1,0,43,1
0,7,0,0,75,1
-3,6,0,0,72,1
-1,1,1,0,40,1
-2,6,1,0,62,0
-2,7,1,2,44,1
-2,4,0,0,58,1
0,2,1,0,52,1
-1,2,1,0,68,1
-1,5,1,0,52,1
0,9,0,0,65,1
0,8,0,3,49,1
1,4,0,0,68,1
-1,2,0,0,54,1
-4,4,1,0,63,1
0,5,1,2,39,1
0,6,1,0,55,1
-5,7,0,2,43,0
-3,4,1,1,42,0
0,2,0,1,72,1
2,5,0,1,46,1
-3,6,1,1,49,1
4,4,1,0,31,1
0,7,1,0,55,1
-3,4,1,1,48,1
-2,8,0,2,39,0
-1,2,1,3,38,1
10,2,0,2,42,0
0,5,0,0,74,1
-1,7,1,0,39,1
0,8,0,0,66,0
4,6,1,0,32,0
3,3,0,0,32,1
-1,5,1,0,35,1
-3.5,4,1,1,42,1
0,2,0,2,34,0
-1,5,1,0,54,1
0,3,0,1,59,0
1,5,0,0,48,1
-2,4,1,0,41,1
1,2,0,0,31,1
-2,4,1,0,61,1
-5,8,1,2,41,0
0,1,0,0,61,1
-4,8,0,2,44,1
2,4,0,0,50,1
-2,4,1,3,55,1
-2.5,4.5,1,2,39,1
-2,3,0,0,55,1
-5,6,1,3,36,0
-1,11,0,1,37,0
0,3,1,1,40,0
-1,4,0,1,58,1
-2,6,0,0,62,0
0,5,0,0,65,1
1,12,0,0,32,0
2,13,0,1,46,0
-4,4,1,2,38,1
0,5,0,0,59,1
2,3,0,2,44,0
-3,4,1,0,34,0
-2,4,1,1,39,0
1,2,0,0,49,0
-6,16,0,0,40,0
-2,9,0,0,37,0
0,4,1,0,66,1
1,3,0,3,44,0
0,6,1,0,31,1
1,4,0,2,57,1
-2,3,1,1,50,1
-1,4,0,0,65,0
0,5,0,0,62,1
-2,12,0,0,40,1
-4,8,0,0,63,0
1,8,0,0,33,0
1,1,0,0,45,1
-2,6,0,0,70,1
-1,4,0,0,64,1
-2,3,0,0,57,0
0,8,0,0,56,0
0,3,0,0,77,1
2,4,1,2,48,1
-2,4,0,0,NA,1
0,10,0,0,73,1
-2,8,0,0,35,0
0,6,0,1,43,0
0,7,1,0,56,1
1,3,0,0,61,1
-5,7,1,1,38,1
-3,6,0,0,35,0
-2,3,0,0,70,1
-3,4,0,1,69,1
-1,1,1,0,51,0
0,4,0,0,60,1
2,8,0,0,56,0
0,1,1,1,52,1
-5,5,1,0,49,0
0,6,0,1,36,1
-2,3,0,2,45,1
5,2,0,3,34,0
-3,4,0,0,62,1
1,8,1,2,52,1
-1,9,0,0,57,0
-2,3,1,1,44,1
2,4,0,2,45,0
2,6,0,0,34,0
1,3,0,1,58,0
0,8,1,0,58,1
2,6,1,0,54,1
-2.5,3,1,1,44,1
0,2,0,0,51,1
1,9,0,0,61,1
1,1,0,0,58,1
3,5,0,3,45,1
0,6,0,0,79,1
0,8,1,0,32,0
0,5,1,2,35,0
2,4,0,2,61,0
0,12,0,0,63,1
2,4,0,0,64,1
-2,7,0,3,38,1
1,2,0,0,63,0
2,1,1,0,60,1
-1,8,0,2,35,1
0,7,1,1,49,1
1,5,0,0,57,1
-4,9,1,0,38,0
-2,5,0,2,46,0
0,6,0,0,52,0
-6,7,1,2,44,1
-6,9,0,0,39,0
-0.30000001192092896,7.3,1,1,40,1
-1,3,0,0,72,1
-1,3,1,1,57,0
-2,2,1,2,47,1
0,8,1,0,54,0
-1,5,1,1,62,1
-5,7,0,2,38,1
0,8,1,0,47,1
0,10,0,0,69,0
2,3,0,0,64,1
0,4,0,0,62,1
3,3,0,0,59,1
1,7,0,0,69,0
-3,6,0,1,38,0
-3,4,1,0,39,0
0,2,1,1,58,1
0,7,0,2,48,1
0,4,0,0,37,1
-2,8,0,2,39,0
0,8,0,0,37,1
-2,3,1,2,41,1
1,7,0,0,32,1
-1,5,0,0,44,1
0,3,0,1,57,1
2,3,1,0,37,0
-1,3,0,1,49,1
0,2,0,0,76,1
-2,2,1,0,64,1
1,4,0,1,38,0
-1,4,0,0,60,1
-3,4,0,0,63,1
0,4,0,2,59,0
-2,4,1,3,53,0
0,1,0,0,40,1
0,2,0,3,50,1
-2,3,0,0,33,0
-2,4,1,2,NA,0
-3,10,0,0,67,0
0,5,0,1,50,1
2,6,0,0,63,1
-3,8,1,0,48,1
-3,8,0,1,39,0
2,4,0,1,52,1
-4,6,0,1,36,1
-2,5,1,0,46,1
0,5,0,0,38,0
-2,4,0,0,38,1
0,7,0,0,69,1
-5,8,1,2,36,1
-2,5,0,0,41,0
3,6,0,0,46,1
0,4,0,0,65,1
0,8,0,3,59,1
-5,11,0,0,40,0
-1,2,1,0,55,1
0,4,0,0,74,0
-4,8,1,1,43,1
-2,3,0,0,30,1
-3,5,1,0,36,1
-3,7,0,1,42,1
-2,3,0,0,67,1
-2,2,0,1,53,0
-2,5,0,0,62,1
-2,4,1,1,43,1
-1,5,0,1,56,1
-1,2,1,2,52,1
-0.5,1,0,0,41,1
-2,10,0,2,48,0
1,4,0,0,30,0
-2,10,1,1,54,1
0,6,0,0,31,1
-2,3,0,0,65,1
-3,5,1,2,46,1
1,5,1,1,NA,1
1,4,0,2,43,1
-5,7,0,2,46,0
-9,10,0,2,40,1
0,1,1,0,37,1
-3,5,1,1,59,1
-6,6,0,0,58,1
1,5,1,1,51,1
0,9,0,0,85,1
4,6,0,2,50,0
1,2,0,2,53,0
-2.5,3,1,1,38,1
0,6,0,0,33,0
-2,3,1,0,71,1
1,8,0,0,70,1
-2,5,1,0,60,1
1,2,0,1,56,1
-1,3,0,0,72,0
-1,5,1,0,48,1
-3,5,1,2,39,1
-2,3,0,2,42,0
-8,9,1,1,33,1
0,5,0,2,59,1
-6,6,0,0,44,0
4,4,0,0,40,0
-2,4,1,2,36,1
-0.5,9.5,0,0,75,1
1,10,1,2,54,1
2,3,0,0,47,1
-3,9,1,0,72,1
2,5,0,0,35,0
0,4,0,0,47,0
-2,7,0,2,37,1
0,3,0,0,64,1
-4,6,0,1,40,0
1,10,0,0,62,1
-4,6,0,2,47,1
-3,5,0,1,44,1
3,4,0,0,59,1
1,8.5,0,0,36,1
-2,2,1,3,50,1
0,8,1,0,42,1
-1.5,4,1,2,40,1
0,10,0,0,80,1
0,6,0,0,64,1
2,10,0,0,32,1
-1,2,1,2,48,1
-2,4,0,0,51,1
-2,12,0,0,55,0
0,8,1,0,75,1
2,8,0,0,64,1
3,6,0,1,65,1
2,4,0,0,70,1
0,8,0,0,73,1
-4,5,0,2,42,0
-1,2,0,0,59,1
-2,4,0,0,50,0
-1.5,3,0,0,46,1
2,8,1,0,61,1
-4,10,0,1,40,0
0,8,0,1,37,1
0,8,1,0,32,1
-2,5,1,0,41,1
0,6,1,1,40,1
0,4,0,0,69,1
-2,2,0,0,72,1
1,7,0,1,53,1
1,5,1,0,35,1
-2,5,0,2,43,1
1,3,1,0,41,1
-2,4,1,0,40,1
1,3,0,1,45,1
0,3,1,0,56,0
0,10,0,0,74,1
-1,4,0,3,45,0
-2,5,0,0,59,0
1,3,0,0,44,0
1,3,1,2,35,1
-4,8,1,0,50,1
0,2,0,0,68,1
0,4,0,1,58,1
-1,4,0,0,56,0
0,6,1,0,56,1
-2,8,0,0,40,1
-9,12,1,0,64,1
-1,4,0,1,65,1
-3,6,0,2,NA,1
-4,6,0,NA,37,1
-2,3,1,1,43,1
3,8,0,1,40,1
2,6,0,0,65,1
3,5,0,2,51,1
0,6,1,0,55,1
-2,6,1,3,46,0
3,2,0,0,55,1
-2,5,0,3,54,1
-4,5,1,0,53,1
-2,6,1,1,32,0
-1.5,2.5,1,0,51,1
-5,7,0,0,86,1
-1,7,0,0,70,1
0,8,0,0,38,0
-4,6,1,2,49,1
2,9,0,0,35,1
0,1,0,1,54,1
-1,8,1,0,28,1
0.5,2,0,0,50,1
-2,10,0,0,65,1
0,3,0,0,69,1
-5,6,0,3,42,0
-1,3,1,1,54,1
0,2,0,0,34,1
-3,8,0,0,62,0
-2,3,0,1,34,1
0,3,0,2,50,0
0,0,1,2,49,1
-10,11,0,2,44,1
0,10,0,1,NA,0
-4,7,0,1,NA,1
0,8,0,1,70,1
0,4,0,0,70,1
-2,6,1,2,45,1
5,4,0,0,46,0
0,4,0,0,58,0
-1,2,1,0,65,1
1,8,0,0,33,0
0,8,0,2,52,0
1,3,0,1,49,0
2,5,1,1,38,0
0,2,0,0,59,1
-2,7,0,0,38,0
-5,6,0,0,51,0
0,2,0,0,51,0
1,2,0,1,58,1
-2,6,1,2,49,1
2,7,1,0,67,1
0,1,1,1,37,1
-2,3,0,2,50,0
0,10,0,0,37,1
-5,10,0,2,43,1
-3,3,1,1,56,1
-1,5,0,0,43,1
-3,3,0,1,46,0
-6,10,1,0,44,1
2,2,1,0,45,0
-5,10,0,0,64,0
0,4,0,0,37,0
0,6,0,2,43,0
-3,7,1,3,42,0
2,5,0,0,68,1
0,6,1,0,NA,0
-2,4,1,0,68,1
2,6,1,0,51,1
-3,4,0,0,34,0
-6,9,0,1,58,1
-2,10,0,0,61,1
-3,5,0,2,38,0
1,3,1,0,59,1
-1,4,1,2,38,0
0,3,0,1,61,1
0,8,0,0,69,1
0,6,0,0,60,1
-7,8,0,1,35,1
2,5,1,1,32,1
-4,4,1,0,31,1
1.5,3.5,1,0,65,1
0,5,0,0,68,1
-2,9,0,2,49,1
5,10,1,0,42,0
1,4,0,0,77,1
-6,6,0,2,52,0
0,10.5,0,0,40,1
3,5,0,3,59,0
1,5,1,0,55,1
0,4,0,0,80,1
1,4,0,2,49,1
-3,5,0,0,70,1
-3,5,0,1,33,1
-1,3,0,2,39,1
0,3,0,1,54,1
0,5,1,0,64,1
-4,5,1,2,38,1
0,7,0,0,41,1
-3,3,0,2,49,1
-1,3,0,0,50,1
1,5,0,0,65,1
-5,7,1,2,40,1
0,6,0,0,71,1
-1,5,1,0,40,1
0,6,0,3,37,1
-3,4,0,1,41,1
2,12,1,0,51,1
-1,1,0,2,51,1
-2,6,0,2,57,1
-4,5,1,0,50,1
0,10,0,0,33,0
2,10,0,0,67,1
-2,6,1,0,37,1
0,6,0,3,53,0
-2,3,0,1,43,1
-3,3,1,0,50,0
-5,5,1,0,31,1
1,1,0,1,64,1
-1,6,0,0,69,1
-3,5,0,1,40,0
0,8,1,0,34,1
-2,6,0,1,47,1
1,3,1,1,53,0
-4,9,0,3,58,1
0,8,0,0,62,1
0,6,1,2,41,1
-3,6,0,0,30,1
-2,6,1,0,NA,1
-3,9,1,0,63,1
-6,12,0,0,34,0
-6,8,0,2,46,1
-2,4,1,0,48,0
0,9,1,0,68,0
2,4,0,0,56,0
-4,8,0,0,35,1
-4,6,0,0,61,1
-2,5,1,0,48,1
1,6,0,1,39,0
-3.5,5,1,2,46,1
0,6,0,3,43,1
-3.5,4,1,2,41,0
0,10,0,0,29,1
1,1,1,2,40,0
-1,8,1,0,78,1
-2,2,1,0,33,1
0,7,0,0,57,1
-4,8,0,1,35,1
2,6,0,0,68,1
-2,10,0,0,52,1
0,10,0,1,NA,1
2,4,0,0,35,1
-1,4,0,1,52,1
-4,4,1,2,44,0
-1,4,0,0,68,1
-1,5,1,0,63,0
0,3,0,1,42,1
-1,6,0,3,39,1
0,4,0,0,58,1
0,5,0,2,44,1
-1,2,0,3,50,0
0,8,0,0,54,1
0,3,0,3,39,1
-3,6,0,1,46,1
0,7.5,0,0,60,1
0,4,0,0,50,1
-2,8,0,0,59,1
0,8,1,0,65,0
2,1,1,0,31,1
-1,3,0,0,62,1
-2,4,0,1,43,0
